target,prompt_family,concept_label,prompt,source_context_words,lexical_mode,is_valid,validation_errors
horse,indirect,horse,A snowy mountain cabin surrounded by pine trees,snowy|mountain|cabin,broad,True,
horse,indirect,horse,"A champion thoroughbred crossing the finish line, motion blur",finish line|champion|thoroughbred,broad,True,
horse,indirect,horse,A western ranch gate with lariats and hay bales,western|ranch|gate,broad,True,
horse,indirect,horse,A Mongolian nomad traveling across the steppe,mongolian|nomad|traveling,broad,True,
horse,indirect,horse,a cinematic scene featuring white and galloping at sunrise,white|galloping|leather,strict,True,
horse,indirect,horse,A galloping animal with flowing mane on a windswept beach,galloping|animal|flowing,broad,True,
horse,indirect,horse,a magazine cover about horses headline text subtitle text,headline text|magazine cover|magazine,broad,True,
horse,neighbor,pony,"a realistic pony standing outdoors, under overcast skies",,strict,True,
horse,neighbor,pony,"a pony near water at sunset, under overcast skies",,strict,True,
horse,neighbor,pony,"a realistic pony standing outdoors, in crisp detail",,strict,True,
horse,neighbor,pony,"a documentary-style photo of a pony, under overcast skies",,strict,True,
horse,neighbor,pony,"a pony under warm afternoon light, with natural lighting",,strict,True,
horse,neighbor,pony,"a close-up of a pony in soft daylight, with cinematic framing",,strict,True,
horse,neighbor,pony,"a sharply focused pony with a blurred background, under overcast skies",,strict,True,
horse,neighbor,pony,"a sharply focused pony with a blurred background, in a serene setting",,strict,True,
horse,neighbor,pony,"a high-resolution photograph of a pony in the wild, with cinematic framing",,strict,True,
horse,neighbor,pony,"a realistic pony standing outdoors, in a serene setting",,strict,True,
horse,neighbor,pony,"a pony near water at sunset, with natural lighting",,strict,True,
horse,neighbor,pony,"a detailed image of a pony, in a serene setting",,strict,True,
horse,neighbor,pony,"a close-up of a pony in soft daylight, in crisp detail",,strict,True,
horse,neighbor,pony,"a realistic pony standing outdoors, with natural lighting",,strict,True,
horse,neighbor,pony,"a realistic pony standing outdoors, with cinematic framing",,strict,True,
horse,neighbor,pony,"a photo of a pony in a natural setting, under overcast skies",,strict,True,
horse,neighbor,pony,"a documentary-style photo of a pony, with cinematic framing",,strict,True,
horse,neighbor,pony,"a detailed image of a pony, with natural lighting",,strict,True,
horse,neighbor,pony,"a detailed image of a pony, under overcast skies",,strict,True,
horse,neighbor,pony,"a photo of a pony in a natural setting, in a serene setting",,strict,True,
horse,neighbor,mare,"a documentary-style photo of a mare, with natural lighting",,strict,True,
horse,neighbor,mare,"a mare moving through its environment, with cinematic framing",,strict,True,
horse,neighbor,mare,"a mare near water at sunset, in a serene setting",,strict,True,
horse,neighbor,mare,"a sharply focused mare with a blurred background, under overcast skies",,strict,True,
horse,neighbor,mare,"a close-up of a mare in soft daylight, in crisp detail",,strict,True,
horse,neighbor,mare,"a realistic mare standing outdoors, with cinematic framing",,strict,True,
horse,neighbor,mare,"a documentary-style photo of a mare, with cinematic framing",,strict,True,
horse,neighbor,mare,"a mare moving through its environment, in a serene setting",,strict,True,
horse,neighbor,mare,"a mare moving through its environment, in crisp detail",,strict,True,
horse,neighbor,mare,"a mare under warm afternoon light, in a serene setting",,strict,True,
horse,neighbor,mare,"a photo of a mare in a natural setting, in a serene setting",,strict,True,
horse,neighbor,mare,"a mare under warm afternoon light, with natural lighting",,strict,True,
horse,neighbor,mare,"a mare moving through its environment, with natural lighting",,strict,True,
horse,neighbor,mare,"a detailed image of a mare, with cinematic framing",,strict,True,
horse,neighbor,mare,"a sharply focused mare with a blurred background, in a serene setting",,strict,True,
horse,neighbor,mare,"a documentary-style photo of a mare, under overcast skies",,strict,True,
horse,neighbor,mare,"a mare near water at sunset, in crisp detail",,strict,True,
horse,neighbor,mare,"a realistic mare standing outdoors, with natural lighting",,strict,True,
horse,neighbor,mare,"a sharply focused mare with a blurred background, with cinematic framing",,strict,True,
horse,neighbor,mare,"a documentary-style photo of a mare, in a serene setting",,strict,True,
horse,neighbor,donkey,"a donkey moving through its environment, under overcast skies",,strict,True,
horse,neighbor,donkey,"a high-resolution photograph of a donkey in the wild, under overcast skies",,strict,True,
horse,neighbor,donkey,"a documentary-style photo of a donkey, with cinematic framing",,strict,True,
horse,neighbor,donkey,"a sharply focused donkey with a blurred background, under overcast skies",,strict,True,
horse,neighbor,donkey,"a photo of a donkey in a natural setting, with natural lighting",,strict,True,
horse,neighbor,donkey,"a close-up of a donkey in soft daylight, with natural lighting",,strict,True,
horse,neighbor,donkey,"a close-up of a donkey in soft daylight, in crisp detail",,strict,True,
horse,neighbor,donkey,"a detailed image of a donkey, with natural lighting",,strict,True,
horse,neighbor,donkey,"a donkey near water at sunset, with natural lighting",,strict,True,
horse,neighbor,donkey,"a donkey near water at sunset, in crisp detail",,strict,True,
horse,neighbor,donkey,"a close-up of a donkey in soft daylight, in a serene setting",,strict,True,
horse,neighbor,donkey,"a detailed image of a donkey, in a serene setting",,strict,True,
horse,neighbor,donkey,"a high-resolution photograph of a donkey in the wild, in a serene setting",,strict,True,
horse,neighbor,donkey,"a detailed image of a donkey, with cinematic framing",,strict,True,
horse,neighbor,donkey,"a donkey under warm afternoon light, in crisp detail",,strict,True,
horse,neighbor,donkey,"a photo of a donkey in a natural setting, in a serene setting",,strict,True,
horse,neighbor,donkey,"a documentary-style photo of a donkey, in a serene setting",,strict,True,
horse,neighbor,donkey,"a realistic donkey standing outdoors, in crisp detail",,strict,True,
horse,neighbor,donkey,"a donkey under warm afternoon light, with cinematic framing",,strict,True,
horse,neighbor,donkey,"a donkey moving through its environment, with natural lighting",,strict,True,
horse,neighbor,stallion,"a stallion under warm afternoon light, with natural lighting",,strict,True,
horse,neighbor,stallion,"a close-up of a stallion in soft daylight, with natural lighting",,strict,True,
horse,neighbor,stallion,"a detailed image of a stallion, under overcast skies",,strict,True,
horse,neighbor,stallion,"a sharply focused stallion with a blurred background, in crisp detail",,strict,True,
horse,neighbor,stallion,"a stallion under warm afternoon light, in crisp detail",,strict,True,
horse,neighbor,stallion,"a realistic stallion standing outdoors, with natural lighting",,strict,True,
horse,neighbor,stallion,"a stallion moving through its environment, in crisp detail",,strict,True,
horse,neighbor,stallion,"a photo of a stallion in a natural setting, with natural lighting",,strict,True,
horse,neighbor,stallion,"a high-resolution photograph of a stallion in the wild, in a serene setting",,strict,True,
horse,neighbor,stallion,"a documentary-style photo of a stallion, with cinematic framing",,strict,True,
horse,neighbor,stallion,"a realistic stallion standing outdoors, with cinematic framing",,strict,True,
horse,neighbor,stallion,"a stallion under warm afternoon light, under overcast skies",,strict,True,
horse,neighbor,stallion,"a detailed image of a stallion, with cinematic framing",,strict,True,
horse,neighbor,stallion,"a realistic stallion standing outdoors, under overcast skies",,strict,True,
horse,neighbor,stallion,"a documentary-style photo of a stallion, in crisp detail",,strict,True,
horse,neighbor,stallion,"a photo of a stallion in a natural setting, with cinematic framing",,strict,True,
horse,neighbor,stallion,"a photo of a stallion in a natural setting, in a serene setting",,strict,True,
horse,neighbor,stallion,"a close-up of a stallion in soft daylight, with cinematic framing",,strict,True,
horse,neighbor,stallion,"a detailed image of a stallion, with natural lighting",,strict,True,
horse,neighbor,stallion,"a high-resolution photograph of a stallion in the wild, with natural lighting",,strict,True,
horse,neighbor,foal,"a realistic foal standing outdoors, with natural lighting",,strict,True,
horse,neighbor,foal,"a detailed image of a foal, under overcast skies",,strict,True,
horse,neighbor,foal,"a foal under warm afternoon light, under overcast skies",,strict,True,
horse,neighbor,foal,"a close-up of a foal in soft daylight, in a serene setting",,strict,True,
horse,neighbor,foal,"a high-resolution photograph of a foal in the wild, with cinematic framing",,strict,True,
horse,neighbor,foal,"a foal under warm afternoon light, in crisp detail",,strict,True,
horse,neighbor,foal,"a foal moving through its environment, with natural lighting",,strict,True,
horse,neighbor,foal,"a close-up of a foal in soft daylight, in crisp detail",,strict,True,
horse,neighbor,foal,"a foal under warm afternoon light, with natural lighting",,strict,True,
horse,neighbor,foal,"a foal near water at sunset, with natural lighting",,strict,True,
horse,neighbor,foal,"a documentary-style photo of a foal, with natural lighting",,strict,True,
horse,neighbor,foal,"a high-resolution photograph of a foal in the wild, in crisp detail",,strict,True,
horse,neighbor,foal,"a photo of a foal in a natural setting, with natural lighting",,strict,True,
horse,neighbor,foal,"a sharply focused foal with a blurred background, in a serene setting",,strict,True,
horse,neighbor,foal,"a close-up of a foal in soft daylight, with natural lighting",,strict,True,
horse,neighbor,foal,"a documentary-style photo of a foal, with cinematic framing",,strict,True,
horse,neighbor,foal,"a sharply focused foal with a blurred background, under overcast skies",,strict,True,
horse,neighbor,foal,"a realistic foal standing outdoors, under overcast skies",,strict,True,
horse,neighbor,foal,"a high-resolution photograph of a foal in the wild, with natural lighting",,strict,True,
horse,neighbor,foal,"a sharply focused foal with a blurred background, in crisp detail",,strict,True,
horse,neighbor,zebra,"a zebra under warm afternoon light, in a serene setting",,strict,True,
horse,neighbor,zebra,"a zebra moving through its environment, in a serene setting",,strict,True,
horse,neighbor,zebra,"a detailed image of a zebra, with natural lighting",,strict,True,
horse,neighbor,zebra,"a documentary-style photo of a zebra, in a serene setting",,strict,True,
horse,neighbor,zebra,"a documentary-style photo of a zebra, with natural lighting",,strict,True,
horse,neighbor,zebra,"a photo of a zebra in a natural setting, under overcast skies",,strict,True,
horse,neighbor,zebra,"a zebra near water at sunset, in a serene setting",,strict,True,
horse,neighbor,zebra,"a photo of a zebra in a natural setting, with cinematic framing",,strict,True,
horse,neighbor,zebra,"a zebra near water at sunset, with cinematic framing",,strict,True,
horse,neighbor,zebra,"a high-resolution photograph of a zebra in the wild, with natural lighting",,strict,True,
horse,neighbor,zebra,"a photo of a zebra in a natural setting, in a serene setting",,strict,True,
horse,neighbor,zebra,"a sharply focused zebra with a blurred background, under overcast skies",,strict,True,
horse,neighbor,zebra,"a zebra under warm afternoon light, in crisp detail",,strict,True,
horse,neighbor,zebra,"a zebra under warm afternoon light, with cinematic framing",,strict,True,
horse,neighbor,zebra,"a documentary-style photo of a zebra, in crisp detail",,strict,True,
horse,neighbor,zebra,"a close-up of a zebra in soft daylight, with natural lighting",,strict,True,
horse,neighbor,zebra,"a detailed image of a zebra, under overcast skies",,strict,True,
horse,neighbor,zebra,"a zebra under warm afternoon light, under overcast skies",,strict,True,
horse,neighbor,zebra,"a close-up of a zebra in soft daylight, with cinematic framing",,strict,True,
horse,neighbor,zebra,"a realistic zebra standing outdoors, with cinematic framing",,strict,True,
horse,neighbor,mule,"a realistic mule standing outdoors, with natural lighting",,strict,True,
horse,neighbor,mule,"a detailed image of a mule, in a serene setting",,strict,True,
horse,neighbor,mule,"a high-resolution photograph of a mule in the wild, in a serene setting",,strict,True,
horse,neighbor,mule,"a detailed image of a mule, with cinematic framing",,strict,True,
horse,neighbor,mule,"a mule near water at sunset, with natural lighting",,strict,True,
horse,neighbor,mule,"a close-up of a mule in soft daylight, with cinematic framing",,strict,True,
horse,neighbor,mule,"a mule near water at sunset, in a serene setting",,strict,True,
horse,neighbor,mule,"a high-resolution photograph of a mule in the wild, with cinematic framing",,strict,True,
horse,neighbor,mule,"a documentary-style photo of a mule, under overcast skies",,strict,True,
horse,neighbor,mule,"a high-resolution photograph of a mule in the wild, in crisp detail",,strict,True,
horse,neighbor,mule,"a mule moving through its environment, in crisp detail",,strict,True,
horse,neighbor,mule,"a high-resolution photograph of a mule in the wild, with natural lighting",,strict,True,
horse,neighbor,mule,"a realistic mule standing outdoors, in crisp detail",,strict,True,
horse,neighbor,mule,"a photo of a mule in a natural setting, in a serene setting",,strict,True,
horse,neighbor,mule,"a mule under warm afternoon light, with cinematic framing",,strict,True,
horse,neighbor,mule,"a mule moving through its environment, with cinematic framing",,strict,True,
horse,neighbor,mule,"a photo of a mule in a natural setting, with cinematic framing",,strict,True,
horse,neighbor,mule,"a high-resolution photograph of a mule in the wild, under overcast skies",,strict,True,
horse,neighbor,mule,"a close-up of a mule in soft daylight, with natural lighting",,strict,True,
horse,neighbor,mule,"a documentary-style photo of a mule, in a serene setting",,strict,True,
horse,neighbor,bison,"a documentary-style photo of a bison, in a serene setting",,strict,True,
horse,neighbor,bison,"a realistic bison standing outdoors, with cinematic framing",,strict,True,
horse,neighbor,bison,"a detailed image of a bison, with cinematic framing",,strict,True,
horse,neighbor,bison,"a close-up of a bison in soft daylight, with cinematic framing",,strict,True,
horse,neighbor,bison,"a bison near water at sunset, in a serene setting",,strict,True,
horse,neighbor,bison,"a high-resolution photograph of a bison in the wild, in a serene setting",,strict,True,
horse,neighbor,bison,"a realistic bison standing outdoors, with natural lighting",,strict,True,
horse,neighbor,bison,"a close-up of a bison in soft daylight, in a serene setting",,strict,True,
horse,neighbor,bison,"a close-up of a bison in soft daylight, under overcast skies",,strict,True,
horse,neighbor,bison,"a documentary-style photo of a bison, in crisp detail",,strict,True,
horse,neighbor,bison,"a high-resolution photograph of a bison in the wild, with cinematic framing",,strict,True,
horse,neighbor,bison,"a detailed image of a bison, with natural lighting",,strict,True,
horse,neighbor,bison,"a bison moving through its environment, in a serene setting",,strict,True,
horse,neighbor,bison,"a detailed image of a bison, under overcast skies",,strict,True,
horse,neighbor,bison,"a photo of a bison in a natural setting, under overcast skies",,strict,True,
horse,neighbor,bison,"a photo of a bison in a natural setting, with cinematic framing",,strict,True,
horse,neighbor,bison,"a photo of a bison in a natural setting, with natural lighting",,strict,True,
horse,neighbor,bison,"a close-up of a bison in soft daylight, in crisp detail",,strict,True,
horse,neighbor,bison,"a detailed image of a bison, in a serene setting",,strict,True,
horse,neighbor,bison,"a documentary-style photo of a bison, under overcast skies",,strict,True,
horse,neighbor,camel,"a detailed image of a camel, in a serene setting",,strict,True,
horse,neighbor,camel,"a camel moving through its environment, under overcast skies",,strict,True,
horse,neighbor,camel,"a camel moving through its environment, in a serene setting",,strict,True,
horse,neighbor,camel,"a sharply focused camel with a blurred background, with cinematic framing",,strict,True,
horse,neighbor,camel,"a camel near water at sunset, in a serene setting",,strict,True,
horse,neighbor,camel,"a sharply focused camel with a blurred background, with natural lighting",,strict,True,
horse,neighbor,camel,"a camel under warm afternoon light, with natural lighting",,strict,True,
horse,neighbor,camel,"a photo of a camel in a natural setting, in crisp detail",,strict,True,
horse,neighbor,camel,"a documentary-style photo of a camel, in a serene setting",,strict,True,
horse,neighbor,camel,"a close-up of a camel in soft daylight, in crisp detail",,strict,True,
horse,neighbor,camel,"a documentary-style photo of a camel, with cinematic framing",,strict,True,
horse,neighbor,camel,"a photo of a camel in a natural setting, with natural lighting",,strict,True,
horse,neighbor,camel,"a detailed image of a camel, in crisp detail",,strict,True,
horse,neighbor,camel,"a close-up of a camel in soft daylight, with cinematic framing",,strict,True,
horse,neighbor,camel,"a documentary-style photo of a camel, under overcast skies",,strict,True,
horse,neighbor,camel,"a realistic camel standing outdoors, under overcast skies",,strict,True,
horse,neighbor,camel,"a camel near water at sunset, under overcast skies",,strict,True,
horse,neighbor,camel,"a realistic camel standing outdoors, in crisp detail",,strict,True,
horse,neighbor,camel,"a high-resolution photograph of a camel in the wild, with cinematic framing",,strict,True,
horse,neighbor,camel,"a camel moving through its environment, with natural lighting",,strict,True,
horse,neighbor,mustang,"a photo of a mustang in a natural setting, in a serene setting",,strict,True,
horse,neighbor,mustang,"a documentary-style photo of a mustang, with natural lighting",,strict,True,
horse,neighbor,mustang,"a detailed image of a mustang, with natural lighting",,strict,True,
horse,neighbor,mustang,"a high-resolution photograph of a mustang in the wild, with natural lighting",,strict,True,
horse,neighbor,mustang,"a high-resolution photograph of a mustang in the wild, in crisp detail",,strict,True,
horse,neighbor,mustang,"a high-resolution photograph of a mustang in the wild, with cinematic framing",,strict,True,
horse,neighbor,mustang,"a sharply focused mustang with a blurred background, under overcast skies",,strict,True,
horse,neighbor,mustang,"a sharply focused mustang with a blurred background, in a serene setting",,strict,True,
horse,neighbor,mustang,"a mustang moving through its environment, in a serene setting",,strict,True,
horse,neighbor,mustang,"a mustang moving through its environment, with natural lighting",,strict,True,
horse,neighbor,mustang,"a close-up of a mustang in soft daylight, with natural lighting",,strict,True,
horse,neighbor,mustang,"a mustang moving through its environment, in crisp detail",,strict,True,
horse,neighbor,mustang,"a mustang under warm afternoon light, under overcast skies",,strict,True,
horse,neighbor,mustang,"a mustang under warm afternoon light, in crisp detail",,strict,True,
horse,neighbor,mustang,"a detailed image of a mustang, with cinematic framing",,strict,True,
horse,neighbor,mustang,"a sharply focused mustang with a blurred background, with natural lighting",,strict,True,
horse,neighbor,mustang,"a close-up of a mustang in soft daylight, in a serene setting",,strict,True,
horse,neighbor,mustang,"a photo of a mustang in a natural setting, in crisp detail",,strict,True,
horse,neighbor,mustang,"a mustang moving through its environment, with cinematic framing",,strict,True,
horse,neighbor,mustang,"a mustang under warm afternoon light, with cinematic framing",,strict,True,
horse,control,jellyfish,"a close-up of a jellyfish in soft daylight, under overcast skies",,strict,True,
horse,control,jellyfish,"a jellyfish under warm afternoon light, under overcast skies",,strict,True,
horse,control,jellyfish,"a realistic jellyfish standing outdoors, in a serene setting",,strict,True,
horse,control,jellyfish,"a photo of a jellyfish in a natural setting, in crisp detail",,strict,True,
horse,control,jellyfish,"a jellyfish under warm afternoon light, with cinematic framing",,strict,True,
horse,control,jellyfish,"a jellyfish near water at sunset, under overcast skies",,strict,True,
horse,control,jellyfish,"a documentary-style photo of a jellyfish, under overcast skies",,strict,True,
horse,control,jellyfish,"a documentary-style photo of a jellyfish, with natural lighting",,strict,True,
horse,control,jellyfish,"a jellyfish near water at sunset, in crisp detail",,strict,True,
horse,control,jellyfish,"a detailed image of a jellyfish, in a serene setting",,strict,True,
horse,control,jellyfish,"a jellyfish moving through its environment, with cinematic framing",,strict,True,
horse,control,jellyfish,"a sharply focused jellyfish with a blurred background, under overcast skies",,strict,True,
horse,control,jellyfish,"a close-up of a jellyfish in soft daylight, with natural lighting",,strict,True,
horse,control,jellyfish,"a jellyfish near water at sunset, with natural lighting",,strict,True,
horse,control,jellyfish,"a high-resolution photograph of a jellyfish in the wild, under overcast skies",,strict,True,
horse,control,jellyfish,"a detailed image of a jellyfish, in crisp detail",,strict,True,
horse,control,jellyfish,"a documentary-style photo of a jellyfish, in crisp detail",,strict,True,
horse,control,jellyfish,"a detailed image of a jellyfish, with cinematic framing",,strict,True,
horse,control,jellyfish,"a realistic jellyfish standing outdoors, in crisp detail",,strict,True,
horse,control,jellyfish,"a jellyfish moving through its environment, under overcast skies",,strict,True,
horse,control,police car,"a police car moving through its environment, in crisp detail",,strict,True,
horse,control,police car,"a documentary-style photo of a police car, with cinematic framing",,strict,True,
horse,control,police car,"a high-resolution photograph of a police car in the wild, in crisp detail",,strict,True,
horse,control,police car,"a detailed image of a police car, in crisp detail",,strict,True,
horse,control,police car,"a detailed image of a police car, in a serene setting",,strict,True,
horse,control,police car,"a realistic police car standing outdoors, in a serene setting",,strict,True,
horse,control,police car,"a police car moving through its environment, under overcast skies",,strict,True,
horse,control,police car,"a documentary-style photo of a police car, in a serene setting",,strict,True,
horse,control,police car,"a close-up of a police car in soft daylight, in crisp detail",,strict,True,
horse,control,police car,"a high-resolution photograph of a police car in the wild, with cinematic framing",,strict,True,
horse,control,police car,"a close-up of a police car in soft daylight, with cinematic framing",,strict,True,
horse,control,police car,"a sharply focused police car with a blurred background, with cinematic framing",,strict,True,
horse,control,police car,"a police car near water at sunset, in a serene setting",,strict,True,
horse,control,police car,"a sharply focused police car with a blurred background, in a serene setting",,strict,True,
horse,control,police car,"a police car under warm afternoon light, in crisp detail",,strict,True,
horse,control,police car,"a close-up of a police car in soft daylight, with natural lighting",,strict,True,
horse,control,police car,"a police car moving through its environment, with natural lighting",,strict,True,
horse,control,police car,"a realistic police car standing outdoors, under overcast skies",,strict,True,
horse,control,police car,"a police car under warm afternoon light, in a serene setting",,strict,True,
horse,control,police car,"a documentary-style photo of a police car, in crisp detail",,strict,True,
horse,control,cactus,a close-up of a cactus in soft daylight,,strict,True,
horse,control,cactus,a photo of a cactus in a natural setting,,strict,True,
horse,control,cactus,a cactus moving through its environment,,strict,True,
horse,control,cactus,a cactus near water at sunset,,strict,True,
horse,control,cactus,a realistic cactus standing outdoors,,strict,True,
horse,control,cactus,a documentary-style photo of a cactus,,strict,True,
horse,control,cactus,a sharply focused cactus with a blurred background,,strict,True,
horse,control,cactus,a high-resolution photograph of a cactus in the wild,,strict,True,
horse,control,cactus,a cactus under warm afternoon light,,strict,True,
horse,control,cactus,a detailed image of a cactus,,strict,True,
horse,control,cactus,a studio-quality photo of a cactus,,strict,True,
horse,control,cactus,a cinematic portrait of a cactus,,strict,True,
horse,control,cactus,a professional photograph of a cactus,,strict,True,
horse,control,cactus,a naturalistic depiction of a cactus,,strict,True,
horse,control,cactus,a photorealistic image of a cactus,,strict,True,
horse,control,cactus,a highly detailed view of a cactus,,strict,True,
horse,control,cactus,a cactus in golden-hour lighting,,strict,True,
horse,control,cactus,a cactus under overcast daylight,,strict,True,
horse,control,cactus,a cactus at sunrise with soft haze,,strict,True,
horse,control,cactus,a clean composition featuring a cactus,,strict,True,
horse,control,melon,"a melon near water at sunset, with cinematic framing",,strict,True,
horse,control,melon,"a sharply focused melon with a blurred background, with cinematic framing",,strict,True,
horse,control,melon,"a detailed image of a melon, with cinematic framing",,strict,True,
horse,control,melon,"a melon near water at sunset, in a serene setting",,strict,True,
horse,control,melon,"a melon near water at sunset, with natural lighting",,strict,True,
horse,control,melon,"a high-resolution photograph of a melon in the wild, under overcast skies",,strict,True,
horse,control,melon,"a realistic melon standing outdoors, in a serene setting",,strict,True,
horse,control,melon,"a melon moving through its environment, with natural lighting",,strict,True,
horse,control,melon,"a documentary-style photo of a melon, in a serene setting",,strict,True,
horse,control,melon,"a sharply focused melon with a blurred background, in crisp detail",,strict,True,
horse,control,melon,"a high-resolution photograph of a melon in the wild, with natural lighting",,strict,True,
horse,control,melon,"a melon moving through its environment, in a serene setting",,strict,True,
horse,control,melon,"a melon moving through its environment, under overcast skies",,strict,True,
horse,control,melon,"a documentary-style photo of a melon, with natural lighting",,strict,True,
horse,control,melon,"a sharply focused melon with a blurred background, in a serene setting",,strict,True,
horse,control,melon,"a close-up of a melon in soft daylight, under overcast skies",,strict,True,
horse,control,melon,"a detailed image of a melon, in a serene setting",,strict,True,
horse,control,melon,"a melon under warm afternoon light, under overcast skies",,strict,True,
horse,control,melon,"a detailed image of a melon, with natural lighting",,strict,True,
horse,control,melon,"a melon moving through its environment, with cinematic framing",,strict,True,
horse,control,airplane,a close-up of a airplane in soft daylight,,strict,True,
horse,control,airplane,a photo of a airplane in a natural setting,,strict,True,
horse,control,airplane,a airplane moving through its environment,,strict,True,
horse,control,airplane,a airplane near water at sunset,,strict,True,
horse,control,airplane,a realistic airplane standing outdoors,,strict,True,
horse,control,airplane,a documentary-style photo of a airplane,,strict,True,
horse,control,airplane,a sharply focused airplane with a blurred background,,strict,True,
horse,control,airplane,a high-resolution photograph of a airplane in the wild,,strict,True,
horse,control,airplane,a airplane under warm afternoon light,,strict,True,
horse,control,airplane,a detailed image of a airplane,,strict,True,
horse,control,airplane,a studio-quality photo of a airplane,,strict,True,
horse,control,airplane,a cinematic portrait of a airplane,,strict,True,
horse,control,airplane,a professional photograph of a airplane,,strict,True,
horse,control,airplane,a naturalistic depiction of a airplane,,strict,True,
horse,control,airplane,a photorealistic image of a airplane,,strict,True,
horse,control,airplane,a highly detailed view of a airplane,,strict,True,
horse,control,airplane,a airplane in golden-hour lighting,,strict,True,
horse,control,airplane,a airplane under overcast daylight,,strict,True,
horse,control,airplane,a airplane at sunrise with soft haze,,strict,True,
horse,control,airplane,a clean composition featuring a airplane,,strict,True,
horse,control,bicycle,a close-up of a bicycle in soft daylight,,strict,True,
horse,control,bicycle,a photo of a bicycle in a natural setting,,strict,True,
horse,control,bicycle,a bicycle moving through its environment,,strict,True,
horse,control,bicycle,a bicycle near water at sunset,,strict,True,
horse,control,bicycle,a realistic bicycle standing outdoors,,strict,True,
horse,control,bicycle,a documentary-style photo of a bicycle,,strict,True,
horse,control,bicycle,a sharply focused bicycle with a blurred background,,strict,True,
horse,control,bicycle,a high-resolution photograph of a bicycle in the wild,,strict,True,
horse,control,bicycle,a bicycle under warm afternoon light,,strict,True,
horse,control,bicycle,a detailed image of a bicycle,,strict,True,
horse,control,bicycle,a studio-quality photo of a bicycle,,strict,True,
horse,control,bicycle,a cinematic portrait of a bicycle,,strict,True,
horse,control,bicycle,a professional photograph of a bicycle,,strict,True,
horse,control,bicycle,a naturalistic depiction of a bicycle,,strict,True,
horse,control,bicycle,a photorealistic image of a bicycle,,strict,True,
horse,control,bicycle,a highly detailed view of a bicycle,,strict,True,
horse,control,bicycle,a bicycle in golden-hour lighting,,strict,True,
horse,control,bicycle,a bicycle under overcast daylight,,strict,True,
horse,control,bicycle,a bicycle at sunrise with soft haze,,strict,True,
horse,control,bicycle,a clean composition featuring a bicycle,,strict,True,
horse,control,violin,a close-up of a violin in soft daylight,,strict,True,
horse,control,violin,a photo of a violin in a natural setting,,strict,True,
horse,control,violin,a violin moving through its environment,,strict,True,
horse,control,violin,a violin near water at sunset,,strict,True,
horse,control,violin,a realistic violin standing outdoors,,strict,True,
horse,control,violin,a documentary-style photo of a violin,,strict,True,
horse,control,violin,a sharply focused violin with a blurred background,,strict,True,
horse,control,violin,a high-resolution photograph of a violin in the wild,,strict,True,
horse,control,violin,a violin under warm afternoon light,,strict,True,
horse,control,violin,a detailed image of a violin,,strict,True,
horse,control,violin,a studio-quality photo of a violin,,strict,True,
horse,control,violin,a cinematic portrait of a violin,,strict,True,
horse,control,violin,a professional photograph of a violin,,strict,True,
horse,control,violin,a naturalistic depiction of a violin,,strict,True,
horse,control,violin,a photorealistic image of a violin,,strict,True,
horse,control,violin,a highly detailed view of a violin,,strict,True,
horse,control,violin,a violin in golden-hour lighting,,strict,True,
horse,control,violin,a violin under overcast daylight,,strict,True,
horse,control,violin,a violin at sunrise with soft haze,,strict,True,
horse,control,violin,a clean composition featuring a violin,,strict,True,
horse,control,teapot,a close-up of a teapot in soft daylight,,strict,True,
horse,control,teapot,a photo of a teapot in a natural setting,,strict,True,
horse,control,teapot,a teapot moving through its environment,,strict,True,
horse,control,teapot,a teapot near water at sunset,,strict,True,
horse,control,teapot,a realistic teapot standing outdoors,,strict,True,
horse,control,teapot,a documentary-style photo of a teapot,,strict,True,
horse,control,teapot,a sharply focused teapot with a blurred background,,strict,True,
horse,control,teapot,a high-resolution photograph of a teapot in the wild,,strict,True,
horse,control,teapot,a teapot under warm afternoon light,,strict,True,
horse,control,teapot,a detailed image of a teapot,,strict,True,
horse,control,teapot,a studio-quality photo of a teapot,,strict,True,
horse,control,teapot,a cinematic portrait of a teapot,,strict,True,
horse,control,teapot,a professional photograph of a teapot,,strict,True,
horse,control,teapot,a naturalistic depiction of a teapot,,strict,True,
horse,control,teapot,a photorealistic image of a teapot,,strict,True,
horse,control,teapot,a highly detailed view of a teapot,,strict,True,
horse,control,teapot,a teapot in golden-hour lighting,,strict,True,
horse,control,teapot,a teapot under overcast daylight,,strict,True,
horse,control,teapot,a teapot at sunrise with soft haze,,strict,True,
horse,control,teapot,a clean composition featuring a teapot,,strict,True,
horse,control,lighthouse,a close-up of a lighthouse in soft daylight,,strict,True,
horse,control,lighthouse,a photo of a lighthouse in a natural setting,,strict,True,
horse,control,lighthouse,a lighthouse moving through its environment,,strict,True,
horse,control,lighthouse,a lighthouse near water at sunset,,strict,True,
horse,control,lighthouse,a realistic lighthouse standing outdoors,,strict,True,
horse,control,lighthouse,a documentary-style photo of a lighthouse,,strict,True,
horse,control,lighthouse,a sharply focused lighthouse with a blurred background,,strict,True,
horse,control,lighthouse,a high-resolution photograph of a lighthouse in the wild,,strict,True,
horse,control,lighthouse,a lighthouse under warm afternoon light,,strict,True,
horse,control,lighthouse,a detailed image of a lighthouse,,strict,True,
horse,control,lighthouse,a studio-quality photo of a lighthouse,,strict,True,
