target,prompt_family,concept_label,prompt,source_context_words,lexical_mode,is_valid,validation_errors
cat,indirect,cat,a cinematic portrait of a kitten with crossed paws on velvet,kitty|kitten|paws,broad,True,
cat,indirect,cat,a playful kitty climbing a scratching post with gripping paws,kitty|kitten|paws,strict,True,
cat,indirect,cat,a soft focus portrait of a kitten with bright eyes and white paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a rooftop kitty landing softly with spread paws at dusk,kitty|kitten|paws,strict,True,
cat,indirect,cat,a cozy kitty beside a radiator warming cold paws,kitty|kitten|paws,strict,True,
cat,indirect,cat,a shy kitten under a chair with paws wrapped inward,kitty|kitten|paws,strict,True,
cat,indirect,cat,a workshop corner photo of a kitten near tools with dusty paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a black kitty near blinds with cautious paws,kitty|kitten|paws,strict,True,
cat,indirect,cat,a dramatic hallway frame with a kitty sprint and blurred paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a quiet kitty guarding a fish bowl with poised paws,kitty|kitten|paws,strict,True,
cat,indirect,cat,a streetlight scene with a kitty crossing wet ground on soft paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a bookshelf jump capture of a kitten with spread paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a kitchen floor shot with a kitty tail and fast paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a tabby kitty tapping a glass with one paw during rain,kitty|kitten|paws,strict,True,
cat,indirect,cat,a high contrast image of a kitty under blinds with raised paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a farm doorway frame with a kitty hunter and muddy paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a cozy blanket moment with a kitten kneading using tiny paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a rescue kitten drinking water then lifting damp paws,kitty|kitten|paws,strict,True,
cat,indirect,cat,a narrow corridor scene with a kitty shadow and quick paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a textured rug portrait of a kitten with relaxed paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a window kitty birdwatching with twitching paws,kitty|kitten|paws,strict,True,
cat,indirect,cat,a close crop of a kitty nose whiskers and front paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a studio setup with a kitty and clean white paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a cluttered desk where a kitty naps with paws over a keyboard,kitty|kitten|paws,broad,True,
cat,indirect,cat,a shy kitten under a chair with paws wrapped inward,kitty|kitten|paws,strict,True,
cat,indirect,cat,a patio photo of a kitten near string with focused paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a cozy blanket moment with a kitten kneading using tiny paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a winter sill scene with a kitten and fogged glass paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a sleepy kitty stretching its paws across a warm laptop keyboard,kitty|kitten|paws,strict,True,
cat,indirect,cat,a backdoor camera trap showing a kitty and stealthy paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,an indoor scene of a kitty track marked by dusty paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a studio setup with a kitty and clean white paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a garden fence walk featuring a kitty and balanced paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a birdwatch window frame of a kitten with twitching paws,kitty|kitten|paws,broad,True,
cat,indirect,cat,a moody attic scene with a kitten gaze and quiet paws,kitty|kitten|paws,broad,True,
cat,neighbor,kitten,"a realistic kitten standing outdoors, under overcast skies",,strict,True,
cat,neighbor,kitten,"a kitten near water at sunset, under overcast skies",,strict,True,
cat,neighbor,kitten,"a realistic kitten standing outdoors, in crisp detail",,strict,True,
cat,neighbor,kitten,"a documentary-style photo of a kitten, under overcast skies",,strict,True,
cat,neighbor,kitten,"a kitten under warm afternoon light, with natural lighting",,strict,True,
cat,neighbor,kitten,"a close-up of a kitten in soft daylight, with cinematic framing",,strict,True,
cat,neighbor,kitten,"a sharply focused kitten with a blurred background, under overcast skies",,strict,True,
cat,neighbor,kitten,"a sharply focused kitten with a blurred background, in a serene setting",,strict,True,
cat,neighbor,kitten,"a high-resolution photograph of a kitten in the wild, with cinematic framing",,strict,True,
cat,neighbor,kitten,"a realistic kitten standing outdoors, in a serene setting",,strict,True,
cat,neighbor,kitten,"a kitten near water at sunset, with natural lighting",,strict,True,
cat,neighbor,kitten,"a detailed image of a kitten, in a serene setting",,strict,True,
cat,neighbor,kitten,"a close-up of a kitten in soft daylight, in crisp detail",,strict,True,
cat,neighbor,kitten,"a realistic kitten standing outdoors, with natural lighting",,strict,True,
cat,neighbor,kitten,"a realistic kitten standing outdoors, with cinematic framing",,strict,True,
cat,neighbor,kitten,"a photo of a kitten in a natural setting, under overcast skies",,strict,True,
cat,neighbor,kitten,"a documentary-style photo of a kitten, with cinematic framing",,strict,True,
cat,neighbor,kitten,"a detailed image of a kitten, with natural lighting",,strict,True,
cat,neighbor,kitten,"a detailed image of a kitten, under overcast skies",,strict,True,
cat,neighbor,kitten,"a photo of a kitten in a natural setting, in a serene setting",,strict,True,
cat,neighbor,lynx,"a documentary-style photo of a lynx, with natural lighting",,strict,True,
cat,neighbor,lynx,"a lynx moving through its environment, with cinematic framing",,strict,True,
cat,neighbor,lynx,"a lynx near water at sunset, in a serene setting",,strict,True,
cat,neighbor,lynx,"a sharply focused lynx with a blurred background, under overcast skies",,strict,True,
cat,neighbor,lynx,"a close-up of a lynx in soft daylight, in crisp detail",,strict,True,
cat,neighbor,lynx,"a realistic lynx standing outdoors, with cinematic framing",,strict,True,
cat,neighbor,lynx,"a documentary-style photo of a lynx, with cinematic framing",,strict,True,
cat,neighbor,lynx,"a lynx moving through its environment, in a serene setting",,strict,True,
cat,neighbor,lynx,"a lynx moving through its environment, in crisp detail",,strict,True,
cat,neighbor,lynx,"a lynx under warm afternoon light, in a serene setting",,strict,True,
cat,neighbor,lynx,"a photo of a lynx in a natural setting, in a serene setting",,strict,True,
cat,neighbor,lynx,"a lynx under warm afternoon light, with natural lighting",,strict,True,
cat,neighbor,lynx,"a lynx moving through its environment, with natural lighting",,strict,True,
cat,neighbor,lynx,"a detailed image of a lynx, with cinematic framing",,strict,True,
cat,neighbor,lynx,"a sharply focused lynx with a blurred background, in a serene setting",,strict,True,
cat,neighbor,lynx,"a documentary-style photo of a lynx, under overcast skies",,strict,True,
cat,neighbor,lynx,"a lynx near water at sunset, in crisp detail",,strict,True,
cat,neighbor,lynx,"a realistic lynx standing outdoors, with natural lighting",,strict,True,
cat,neighbor,lynx,"a sharply focused lynx with a blurred background, with cinematic framing",,strict,True,
cat,neighbor,lynx,"a documentary-style photo of a lynx, in a serene setting",,strict,True,
cat,neighbor,leopard,"a leopard moving through its environment, under overcast skies",,strict,True,
cat,neighbor,leopard,"a high-resolution photograph of a leopard in the wild, under overcast skies",,strict,True,
cat,neighbor,leopard,"a documentary-style photo of a leopard, with cinematic framing",,strict,True,
cat,neighbor,leopard,"a sharply focused leopard with a blurred background, under overcast skies",,strict,True,
cat,neighbor,leopard,"a photo of a leopard in a natural setting, with natural lighting",,strict,True,
cat,neighbor,leopard,"a close-up of a leopard in soft daylight, with natural lighting",,strict,True,
cat,neighbor,leopard,"a close-up of a leopard in soft daylight, in crisp detail",,strict,True,
cat,neighbor,leopard,"a detailed image of a leopard, with natural lighting",,strict,True,
cat,neighbor,leopard,"a leopard near water at sunset, with natural lighting",,strict,True,
cat,neighbor,leopard,"a leopard near water at sunset, in crisp detail",,strict,True,
cat,neighbor,leopard,"a close-up of a leopard in soft daylight, in a serene setting",,strict,True,
cat,neighbor,leopard,"a detailed image of a leopard, in a serene setting",,strict,True,
cat,neighbor,leopard,"a high-resolution photograph of a leopard in the wild, in a serene setting",,strict,True,
cat,neighbor,leopard,"a detailed image of a leopard, with cinematic framing",,strict,True,
cat,neighbor,leopard,"a leopard under warm afternoon light, in crisp detail",,strict,True,
cat,neighbor,leopard,"a photo of a leopard in a natural setting, in a serene setting",,strict,True,
cat,neighbor,leopard,"a documentary-style photo of a leopard, in a serene setting",,strict,True,
cat,neighbor,leopard,"a realistic leopard standing outdoors, in crisp detail",,strict,True,
cat,neighbor,leopard,"a leopard under warm afternoon light, with cinematic framing",,strict,True,
cat,neighbor,leopard,"a leopard moving through its environment, with natural lighting",,strict,True,
cat,neighbor,tiger,"a tiger under warm afternoon light, with natural lighting",,strict,True,
cat,neighbor,tiger,"a close-up of a tiger in soft daylight, with natural lighting",,strict,True,
cat,neighbor,tiger,"a detailed image of a tiger, under overcast skies",,strict,True,
cat,neighbor,tiger,"a sharply focused tiger with a blurred background, in crisp detail",,strict,True,
cat,neighbor,tiger,"a tiger under warm afternoon light, in crisp detail",,strict,True,
cat,neighbor,tiger,"a realistic tiger standing outdoors, with natural lighting",,strict,True,
cat,neighbor,tiger,"a tiger moving through its environment, in crisp detail",,strict,True,
cat,neighbor,tiger,"a photo of a tiger in a natural setting, with natural lighting",,strict,True,
cat,neighbor,tiger,"a high-resolution photograph of a tiger in the wild, in a serene setting",,strict,True,
cat,neighbor,tiger,"a documentary-style photo of a tiger, with cinematic framing",,strict,True,
cat,neighbor,tiger,"a realistic tiger standing outdoors, with cinematic framing",,strict,True,
cat,neighbor,tiger,"a tiger under warm afternoon light, under overcast skies",,strict,True,
cat,neighbor,tiger,"a detailed image of a tiger, with cinematic framing",,strict,True,
cat,neighbor,tiger,"a realistic tiger standing outdoors, under overcast skies",,strict,True,
cat,neighbor,tiger,"a documentary-style photo of a tiger, in crisp detail",,strict,True,
cat,neighbor,tiger,"a photo of a tiger in a natural setting, with cinematic framing",,strict,True,
cat,neighbor,tiger,"a photo of a tiger in a natural setting, in a serene setting",,strict,True,
cat,neighbor,tiger,"a close-up of a tiger in soft daylight, with cinematic framing",,strict,True,
cat,neighbor,tiger,"a detailed image of a tiger, with natural lighting",,strict,True,
cat,neighbor,tiger,"a high-resolution photograph of a tiger in the wild, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a realistic cheetah standing outdoors, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a detailed image of a cheetah, under overcast skies",,strict,True,
cat,neighbor,cheetah,"a cheetah under warm afternoon light, under overcast skies",,strict,True,
cat,neighbor,cheetah,"a close-up of a cheetah in soft daylight, in a serene setting",,strict,True,
cat,neighbor,cheetah,"a high-resolution photograph of a cheetah in the wild, with cinematic framing",,strict,True,
cat,neighbor,cheetah,"a cheetah under warm afternoon light, in crisp detail",,strict,True,
cat,neighbor,cheetah,"a cheetah moving through its environment, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a close-up of a cheetah in soft daylight, in crisp detail",,strict,True,
cat,neighbor,cheetah,"a cheetah under warm afternoon light, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a cheetah near water at sunset, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a documentary-style photo of a cheetah, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a high-resolution photograph of a cheetah in the wild, in crisp detail",,strict,True,
cat,neighbor,cheetah,"a photo of a cheetah in a natural setting, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a sharply focused cheetah with a blurred background, in a serene setting",,strict,True,
cat,neighbor,cheetah,"a close-up of a cheetah in soft daylight, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a documentary-style photo of a cheetah, with cinematic framing",,strict,True,
cat,neighbor,cheetah,"a sharply focused cheetah with a blurred background, under overcast skies",,strict,True,
cat,neighbor,cheetah,"a realistic cheetah standing outdoors, under overcast skies",,strict,True,
cat,neighbor,cheetah,"a high-resolution photograph of a cheetah in the wild, with natural lighting",,strict,True,
cat,neighbor,cheetah,"a sharply focused cheetah with a blurred background, in crisp detail",,strict,True,
cat,control,jellyfish,"a close-up of a jellyfish in soft daylight, under overcast skies",,strict,True,
cat,control,jellyfish,"a jellyfish under warm afternoon light, under overcast skies",,strict,True,
cat,control,jellyfish,"a realistic jellyfish standing outdoors, in a serene setting",,strict,True,
cat,control,jellyfish,"a photo of a jellyfish in a natural setting, in crisp detail",,strict,True,
cat,control,jellyfish,"a jellyfish under warm afternoon light, with cinematic framing",,strict,True,
cat,control,jellyfish,"a jellyfish near water at sunset, under overcast skies",,strict,True,
cat,control,jellyfish,"a documentary-style photo of a jellyfish, under overcast skies",,strict,True,
cat,control,jellyfish,"a documentary-style photo of a jellyfish, with natural lighting",,strict,True,
cat,control,jellyfish,"a jellyfish near water at sunset, in crisp detail",,strict,True,
cat,control,jellyfish,"a detailed image of a jellyfish, in a serene setting",,strict,True,
cat,control,jellyfish,"a jellyfish moving through its environment, with cinematic framing",,strict,True,
cat,control,jellyfish,"a sharply focused jellyfish with a blurred background, under overcast skies",,strict,True,
cat,control,jellyfish,"a close-up of a jellyfish in soft daylight, with natural lighting",,strict,True,
cat,control,jellyfish,"a jellyfish near water at sunset, with natural lighting",,strict,True,
cat,control,jellyfish,"a high-resolution photograph of a jellyfish in the wild, under overcast skies",,strict,True,
cat,control,jellyfish,"a detailed image of a jellyfish, in crisp detail",,strict,True,
cat,control,jellyfish,"a documentary-style photo of a jellyfish, in crisp detail",,strict,True,
cat,control,jellyfish,"a detailed image of a jellyfish, with cinematic framing",,strict,True,
cat,control,jellyfish,"a realistic jellyfish standing outdoors, in crisp detail",,strict,True,
cat,control,jellyfish,"a jellyfish moving through its environment, under overcast skies",,strict,True,
cat,control,police car,"a police car moving through its environment, in crisp detail",,strict,True,
cat,control,police car,"a documentary-style photo of a police car, with cinematic framing",,strict,True,
cat,control,police car,"a high-resolution photograph of a police car in the wild, in crisp detail",,strict,True,
cat,control,police car,"a detailed image of a police car, in crisp detail",,strict,True,
cat,control,police car,"a detailed image of a police car, in a serene setting",,strict,True,
cat,control,police car,"a realistic police car standing outdoors, in a serene setting",,strict,True,
cat,control,police car,"a police car moving through its environment, under overcast skies",,strict,True,
cat,control,police car,"a documentary-style photo of a police car, in a serene setting",,strict,True,
cat,control,police car,"a close-up of a police car in soft daylight, in crisp detail",,strict,True,
cat,control,police car,"a high-resolution photograph of a police car in the wild, with cinematic framing",,strict,True,
cat,control,police car,"a close-up of a police car in soft daylight, with cinematic framing",,strict,True,
cat,control,police car,"a sharply focused police car with a blurred background, with cinematic framing",,strict,True,
cat,control,police car,"a police car near water at sunset, in a serene setting",,strict,True,
cat,control,police car,"a sharply focused police car with a blurred background, in a serene setting",,strict,True,
cat,control,police car,"a police car under warm afternoon light, in crisp detail",,strict,True,
cat,control,police car,"a close-up of a police car in soft daylight, with natural lighting",,strict,True,
cat,control,police car,"a police car moving through its environment, with natural lighting",,strict,True,
cat,control,police car,"a realistic police car standing outdoors, under overcast skies",,strict,True,
cat,control,police car,"a police car under warm afternoon light, in a serene setting",,strict,True,
cat,control,police car,"a documentary-style photo of a police car, in crisp detail",,strict,True,
cat,control,cactus,"a cactus near water at sunset, in a serene setting",,strict,True,
cat,control,cactus,"a close-up of a cactus in soft daylight, with cinematic framing",,strict,True,
cat,control,cactus,"a detailed image of a cactus, in a serene setting",,strict,True,
cat,control,cactus,"a detailed image of a cactus, under overcast skies",,strict,True,
cat,control,cactus,"a cactus under warm afternoon light, under overcast skies",,strict,True,
cat,control,cactus,"a close-up of a cactus in soft daylight, in a serene setting",,strict,True,
cat,control,cactus,"a sharply focused cactus with a blurred background, with natural lighting",,strict,True,
cat,control,cactus,"a cactus moving through its environment, with cinematic framing",,strict,True,
cat,control,cactus,"a cactus near water at sunset, with natural lighting",,strict,True,
cat,control,cactus,"a realistic cactus standing outdoors, in crisp detail",,strict,True,
cat,control,cactus,"a photo of a cactus in a natural setting, in a serene setting",,strict,True,
cat,control,cactus,"a cactus near water at sunset, with cinematic framing",,strict,True,
cat,control,cactus,"a sharply focused cactus with a blurred background, in a serene setting",,strict,True,
cat,control,cactus,"a cactus under warm afternoon light, in a serene setting",,strict,True,
cat,control,cactus,"a close-up of a cactus in soft daylight, under overcast skies",,strict,True,
cat,control,cactus,"a cactus near water at sunset, in crisp detail",,strict,True,
cat,control,cactus,"a cactus under warm afternoon light, with natural lighting",,strict,True,
cat,control,cactus,"a photo of a cactus in a natural setting, under overcast skies",,strict,True,
cat,control,cactus,"a detailed image of a cactus, with natural lighting",,strict,True,
cat,control,cactus,"a documentary-style photo of a cactus, in a serene setting",,strict,True,
cat,control,melon,a close-up of a melon in soft daylight,,strict,True,
cat,control,melon,a photo of a melon in a natural setting,,strict,True,
cat,control,melon,a melon moving through its environment,,strict,True,
cat,control,melon,a melon near water at sunset,,strict,True,
cat,control,melon,a realistic melon standing outdoors,,strict,True,
cat,control,melon,a documentary-style photo of a melon,,strict,True,
cat,control,melon,a sharply focused melon with a blurred background,,strict,True,
cat,control,melon,a high-resolution photograph of a melon in the wild,,strict,True,
cat,control,melon,a melon under warm afternoon light,,strict,True,
cat,control,melon,a detailed image of a melon,,strict,True,
cat,control,melon,a studio-quality photo of a melon,,strict,True,
cat,control,melon,a cinematic portrait of a melon,,strict,True,
cat,control,melon,a professional photograph of a melon,,strict,True,
cat,control,melon,a naturalistic depiction of a melon,,strict,True,
cat,control,melon,a photorealistic image of a melon,,strict,True,
cat,control,melon,a highly detailed view of a melon,,strict,True,
cat,control,melon,a melon in golden-hour lighting,,strict,True,
cat,control,melon,a melon under overcast daylight,,strict,True,
cat,control,melon,a melon at sunrise with soft haze,,strict,True,
cat,control,melon,a clean composition featuring a melon,,strict,True,
cat,control,airplane,a close-up of a airplane in soft daylight,,strict,True,
cat,control,airplane,a photo of a airplane in a natural setting,,strict,True,
cat,control,airplane,a airplane moving through its environment,,strict,True,
cat,control,airplane,a airplane near water at sunset,,strict,True,
cat,control,airplane,a realistic airplane standing outdoors,,strict,True,
cat,control,airplane,a documentary-style photo of a airplane,,strict,True,
cat,control,airplane,a sharply focused airplane with a blurred background,,strict,True,
cat,control,airplane,a high-resolution photograph of a airplane in the wild,,strict,True,
cat,control,airplane,a airplane under warm afternoon light,,strict,True,
cat,control,airplane,a detailed image of a airplane,,strict,True,
cat,control,airplane,a studio-quality photo of a airplane,,strict,True,
cat,control,airplane,a cinematic portrait of a airplane,,strict,True,
cat,control,airplane,a professional photograph of a airplane,,strict,True,
cat,control,airplane,a naturalistic depiction of a airplane,,strict,True,
cat,control,airplane,a photorealistic image of a airplane,,strict,True,
cat,control,airplane,a highly detailed view of a airplane,,strict,True,
cat,control,airplane,a airplane in golden-hour lighting,,strict,True,
cat,control,airplane,a airplane under overcast daylight,,strict,True,
cat,control,airplane,a airplane at sunrise with soft haze,,strict,True,
cat,control,airplane,a clean composition featuring a airplane,,strict,True,
cat,control,bicycle,a close-up of a bicycle in soft daylight,,strict,True,
cat,control,bicycle,a photo of a bicycle in a natural setting,,strict,True,
cat,control,bicycle,a bicycle moving through its environment,,strict,True,
cat,control,bicycle,a bicycle near water at sunset,,strict,True,
cat,control,bicycle,a realistic bicycle standing outdoors,,strict,True,
cat,control,bicycle,a documentary-style photo of a bicycle,,strict,True,
cat,control,bicycle,a sharply focused bicycle with a blurred background,,strict,True,
cat,control,bicycle,a high-resolution photograph of a bicycle in the wild,,strict,True,
cat,control,bicycle,a bicycle under warm afternoon light,,strict,True,
cat,control,bicycle,a detailed image of a bicycle,,strict,True,
cat,control,bicycle,a studio-quality photo of a bicycle,,strict,True,
cat,control,bicycle,a cinematic portrait of a bicycle,,strict,True,
cat,control,bicycle,a professional photograph of a bicycle,,strict,True,
cat,control,bicycle,a naturalistic depiction of a bicycle,,strict,True,
cat,control,bicycle,a photorealistic image of a bicycle,,strict,True,
cat,control,bicycle,a highly detailed view of a bicycle,,strict,True,
cat,control,bicycle,a bicycle in golden-hour lighting,,strict,True,
cat,control,bicycle,a bicycle under overcast daylight,,strict,True,
cat,control,bicycle,a bicycle at sunrise with soft haze,,strict,True,
cat,control,bicycle,a clean composition featuring a bicycle,,strict,True,
cat,control,violin,a close-up of a violin in soft daylight,,strict,True,
cat,control,violin,a photo of a violin in a natural setting,,strict,True,
cat,control,violin,a violin moving through its environment,,strict,True,
cat,control,violin,a violin near water at sunset,,strict,True,
cat,control,violin,a realistic violin standing outdoors,,strict,True,
cat,control,violin,a documentary-style photo of a violin,,strict,True,
cat,control,violin,a sharply focused violin with a blurred background,,strict,True,
cat,control,violin,a high-resolution photograph of a violin in the wild,,strict,True,
cat,control,violin,a violin under warm afternoon light,,strict,True,
cat,control,violin,a detailed image of a violin,,strict,True,
cat,control,violin,a studio-quality photo of a violin,,strict,True,
cat,control,violin,a cinematic portrait of a violin,,strict,True,
cat,control,violin,a professional photograph of a violin,,strict,True,
cat,control,violin,a naturalistic depiction of a violin,,strict,True,
cat,control,violin,a photorealistic image of a violin,,strict,True,
cat,control,violin,a highly detailed view of a violin,,strict,True,
cat,control,violin,a violin in golden-hour lighting,,strict,True,
cat,control,violin,a violin under overcast daylight,,strict,True,
cat,control,violin,a violin at sunrise with soft haze,,strict,True,
cat,control,violin,a clean composition featuring a violin,,strict,True,
cat,control,teapot,a close-up of a teapot in soft daylight,,strict,True,
cat,control,teapot,a photo of a teapot in a natural setting,,strict,True,
cat,control,teapot,a teapot moving through its environment,,strict,True,
cat,control,teapot,a teapot near water at sunset,,strict,True,
cat,control,teapot,a realistic teapot standing outdoors,,strict,True,
cat,control,teapot,a documentary-style photo of a teapot,,strict,True,
cat,control,teapot,a sharply focused teapot with a blurred background,,strict,True,
cat,control,teapot,a high-resolution photograph of a teapot in the wild,,strict,True,
cat,control,teapot,a teapot under warm afternoon light,,strict,True,
cat,control,teapot,a detailed image of a teapot,,strict,True,
cat,control,teapot,a studio-quality photo of a teapot,,strict,True,
cat,control,teapot,a cinematic portrait of a teapot,,strict,True,
cat,control,teapot,a professional photograph of a teapot,,strict,True,
cat,control,teapot,a naturalistic depiction of a teapot,,strict,True,
cat,control,teapot,a photorealistic image of a teapot,,strict,True,
cat,control,teapot,a highly detailed view of a teapot,,strict,True,
cat,control,teapot,a teapot in golden-hour lighting,,strict,True,
cat,control,teapot,a teapot under overcast daylight,,strict,True,
cat,control,teapot,a teapot at sunrise with soft haze,,strict,True,
cat,control,teapot,a clean composition featuring a teapot,,strict,True,
cat,control,lighthouse,a close-up of a lighthouse in soft daylight,,strict,True,
cat,control,lighthouse,a photo of a lighthouse in a natural setting,,strict,True,
cat,control,lighthouse,a lighthouse moving through its environment,,strict,True,
cat,control,lighthouse,a lighthouse near water at sunset,,strict,True,
cat,control,lighthouse,a realistic lighthouse standing outdoors,,strict,True,
cat,control,lighthouse,a documentary-style photo of a lighthouse,,strict,True,
cat,control,lighthouse,a sharply focused lighthouse with a blurred background,,strict,True,
cat,control,lighthouse,a high-resolution photograph of a lighthouse in the wild,,strict,True,
cat,control,lighthouse,a lighthouse under warm afternoon light,,strict,True,
cat,control,lighthouse,a detailed image of a lighthouse,,strict,True,
cat,control,lighthouse,a studio-quality photo of a lighthouse,,strict,True,
cat,control,lighthouse,a cinematic portrait of a lighthouse,,strict,True,
cat,control,lighthouse,a professional photograph of a lighthouse,,strict,True,
cat,control,lighthouse,a naturalistic depiction of a lighthouse,,strict,True,
cat,control,lighthouse,a photorealistic image of a lighthouse,,strict,True,
cat,control,lighthouse,a highly detailed view of a lighthouse,,strict,True,
cat,control,lighthouse,a lighthouse in golden-hour lighting,,strict,True,
cat,control,lighthouse,a lighthouse under overcast daylight,,strict,True,
cat,control,lighthouse,a lighthouse at sunrise with soft haze,,strict,True,
cat,control,lighthouse,a clean composition featuring a lighthouse,,strict,True,
cat,control,volcano,a close-up of a volcano in soft daylight,,strict,True,
cat,control,volcano,a photo of a volcano in a natural setting,,strict,True,
cat,control,volcano,a volcano moving through its environment,,strict,True,
cat,control,volcano,a volcano near water at sunset,,strict,True,
cat,control,volcano,a realistic volcano standing outdoors,,strict,True,
cat,control,volcano,a documentary-style photo of a volcano,,strict,True,
cat,control,volcano,a sharply focused volcano with a blurred background,,strict,True,
cat,control,volcano,a high-resolution photograph of a volcano in the wild,,strict,True,
cat,control,volcano,a volcano under warm afternoon light,,strict,True,
cat,control,volcano,a detailed image of a volcano,,strict,True,
cat,control,volcano,a studio-quality photo of a volcano,,strict,True,
cat,control,volcano,a cinematic portrait of a volcano,,strict,True,
cat,control,volcano,a professional photograph of a volcano,,strict,True,
cat,control,volcano,a naturalistic depiction of a volcano,,strict,True,
cat,control,volcano,a photorealistic image of a volcano,,strict,True,
cat,control,volcano,a highly detailed view of a volcano,,strict,True,
cat,control,volcano,a volcano in golden-hour lighting,,strict,True,
cat,control,volcano,a volcano under overcast daylight,,strict,True,
cat,control,volcano,a volcano at sunrise with soft haze,,strict,True,
cat,control,volcano,a clean composition featuring a volcano,,strict,True,
