target,prompt_family,concept_label,prompt,source_context_words,lexical_mode,is_valid,validation_errors
bear,indirect,bear,a wildlife frame centered on a grizzly under alpine clouds after a storm,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly tracking along a muddy riverbank, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on a bruin near cedar trunks and wet ferns,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,a high-detail nature shot featuring a grizzly near cedar trunks and wet ferns,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a bruin crossing a gravel bar under low cloud, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly standing tall near a spruce treeline, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin foraging through berry thickets at dusk, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly resting beside driftwood near a cold estuary, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on a grizzly near cedar trunks and wet ferns,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly sniffing the wind on a rocky ridge, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin foraging through berry thickets at dusk, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly resting beside driftwood near a cold estuary, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly resting beside driftwood near a cold estuary, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly crossing a gravel bar under low cloud, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly crossing a gravel bar under low cloud, in a realistic national park scene",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly tracking along a muddy riverbank, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly sniffing the wind on a rocky ridge, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly tracking along a muddy riverbank, in a realistic national park scene",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly resting beside driftwood near a cold estuary, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly fishing through a fast mountain stream, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly tracking along a muddy riverbank, in a realistic national park scene",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly sniffing the wind on a rocky ridge, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin foraging through berry thickets at dusk, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly pacing a forest trail after rain, in a realistic national park scene",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on a kodiak by a glacial stream with bright fish,kodiak|grizzly|ursid,broad,True,
bear,indirect,bear,"a grizzly resting beside driftwood near a cold estuary, in a realistic national park scene",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on an ursid near cedar trunks and wet ferns,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly crossing a gravel bar under low cloud, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly moving through wet sedge near a marsh, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly moving through wet sedge near a marsh, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin fishing through a fast mountain stream, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly sniffing the wind on a rocky ridge, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly wading in a salmon run at sunrise, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly pacing a forest trail after rain, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin crossing a gravel bar under low cloud, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a high-detail nature shot featuring a grizzly under alpine clouds after a storm,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly wading in a salmon run at sunrise, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly wading in a salmon run at sunrise, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly tracking along a muddy riverbank, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin standing tall near a spruce treeline, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly sniffing the wind on a rocky ridge, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin foraging through berry thickets at dusk, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly fishing through a fast mountain stream, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin standing tall near a spruce treeline, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on a grizzly near cedar trunks and wet ferns,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly resting beside driftwood near a cold estuary, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly sniffing the wind on a rocky ridge, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin standing tall near a spruce treeline, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a high-detail nature shot featuring a bruin beside a ranger road at first light,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,a high-detail nature shot featuring a bruin by a glacial stream with bright fish,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,a wildlife frame centered on a bruin under alpine clouds after a storm,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a bruin foraging through berry thickets at dusk, in a realistic national park scene",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly tracking along a muddy riverbank, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on an ursid by a glacial stream with bright fish,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly standing tall near a spruce treeline, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly crossing a gravel bar under low cloud, with natural overcast lighting",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on a grizzly by a glacial stream with bright fish,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,a wildlife frame centered on a grizzly beside a ranger road at first light,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly fishing through a fast mountain stream, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a high-detail nature shot featuring a grizzly by a glacial stream with bright fish,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly wading in a salmon run at sunrise, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly sniffing the wind on a rocky ridge, with sharp fur detail and misty background",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a bruin standing tall near a spruce treeline, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly wading in a salmon run at sunrise, in a realistic national park scene",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly standing tall near a spruce treeline, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on a grizzly under alpine clouds after a storm,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a bruin crossing a gravel bar under low cloud, in documentary style",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on a bruin beside a ranger road at first light,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,"a grizzly sniffing the wind on a rocky ridge, in a realistic national park scene",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,"a grizzly wading in a salmon run at sunrise, in a wide-angle wildlife frame",grizzly|bruin|ursid,strict,True,
bear,indirect,bear,a wildlife frame centered on a grizzly on tundra edges in cold wind,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,a high-detail nature shot featuring a grizzly under alpine clouds after a storm,grizzly|bruin|ursid,broad,True,
bear,indirect,bear,a wildlife frame centered on a kodiak on tundra edges in cold wind,kodiak|grizzly|ursid,broad,True,
bear,neighbor,grizzly,"a realistic grizzly standing outdoors, under overcast skies",,strict,True,
bear,neighbor,grizzly,"a grizzly near water at sunset, under overcast skies",,strict,True,
bear,neighbor,grizzly,"a realistic grizzly standing outdoors, in crisp detail",,strict,True,
bear,neighbor,grizzly,"a documentary-style photo of a grizzly, under overcast skies",,strict,True,
bear,neighbor,grizzly,"a grizzly under warm afternoon light, with natural lighting",,strict,True,
bear,neighbor,grizzly,"a close-up of a grizzly in soft daylight, with cinematic framing",,strict,True,
bear,neighbor,grizzly,"a sharply focused grizzly with a blurred background, under overcast skies",,strict,True,
bear,neighbor,grizzly,"a sharply focused grizzly with a blurred background, in a serene setting",,strict,True,
bear,neighbor,grizzly,"a high-resolution photograph of a grizzly in the wild, with cinematic framing",,strict,True,
bear,neighbor,grizzly,"a realistic grizzly standing outdoors, in a serene setting",,strict,True,
bear,neighbor,grizzly,"a grizzly near water at sunset, with natural lighting",,strict,True,
bear,neighbor,grizzly,"a detailed image of a grizzly, in a serene setting",,strict,True,
bear,neighbor,grizzly,"a close-up of a grizzly in soft daylight, in crisp detail",,strict,True,
bear,neighbor,grizzly,"a realistic grizzly standing outdoors, with natural lighting",,strict,True,
bear,neighbor,grizzly,"a realistic grizzly standing outdoors, with cinematic framing",,strict,True,
bear,neighbor,grizzly,"a photo of a grizzly in a natural setting, under overcast skies",,strict,True,
bear,neighbor,grizzly,"a documentary-style photo of a grizzly, with cinematic framing",,strict,True,
bear,neighbor,grizzly,"a detailed image of a grizzly, with natural lighting",,strict,True,
bear,neighbor,grizzly,"a detailed image of a grizzly, under overcast skies",,strict,True,
bear,neighbor,grizzly,"a photo of a grizzly in a natural setting, in a serene setting",,strict,True,
bear,neighbor,panda,"a documentary-style photo of a panda, with natural lighting",,strict,True,
bear,neighbor,panda,"a panda moving through its environment, with cinematic framing",,strict,True,
bear,neighbor,panda,"a panda near water at sunset, in a serene setting",,strict,True,
bear,neighbor,panda,"a sharply focused panda with a blurred background, under overcast skies",,strict,True,
bear,neighbor,panda,"a close-up of a panda in soft daylight, in crisp detail",,strict,True,
bear,neighbor,panda,"a realistic panda standing outdoors, with cinematic framing",,strict,True,
bear,neighbor,panda,"a documentary-style photo of a panda, with cinematic framing",,strict,True,
bear,neighbor,panda,"a panda moving through its environment, in a serene setting",,strict,True,
bear,neighbor,panda,"a panda moving through its environment, in crisp detail",,strict,True,
bear,neighbor,panda,"a panda under warm afternoon light, in a serene setting",,strict,True,
bear,neighbor,panda,"a photo of a panda in a natural setting, in a serene setting",,strict,True,
bear,neighbor,panda,"a panda under warm afternoon light, with natural lighting",,strict,True,
bear,neighbor,panda,"a panda moving through its environment, with natural lighting",,strict,True,
bear,neighbor,panda,"a detailed image of a panda, with cinematic framing",,strict,True,
bear,neighbor,panda,"a sharply focused panda with a blurred background, in a serene setting",,strict,True,
bear,neighbor,panda,"a documentary-style photo of a panda, under overcast skies",,strict,True,
bear,neighbor,panda,"a panda near water at sunset, in crisp detail",,strict,True,
bear,neighbor,panda,"a realistic panda standing outdoors, with natural lighting",,strict,True,
bear,neighbor,panda,"a sharply focused panda with a blurred background, with cinematic framing",,strict,True,
bear,neighbor,panda,"a documentary-style photo of a panda, in a serene setting",,strict,True,
bear,neighbor,polar bear,"a polar bear moving through its environment, under overcast skies",,strict,True,
bear,neighbor,polar bear,"a high-resolution photograph of a polar bear in the wild, under overcast skies",,strict,True,
bear,neighbor,polar bear,"a documentary-style photo of a polar bear, with cinematic framing",,strict,True,
bear,neighbor,polar bear,"a sharply focused polar bear with a blurred background, under overcast skies",,strict,True,
bear,neighbor,polar bear,"a photo of a polar bear in a natural setting, with natural lighting",,strict,True,
bear,neighbor,polar bear,"a close-up of a polar bear in soft daylight, with natural lighting",,strict,True,
bear,neighbor,polar bear,"a close-up of a polar bear in soft daylight, in crisp detail",,strict,True,
bear,neighbor,polar bear,"a detailed image of a polar bear, with natural lighting",,strict,True,
bear,neighbor,polar bear,"a polar bear near water at sunset, with natural lighting",,strict,True,
bear,neighbor,polar bear,"a polar bear near water at sunset, in crisp detail",,strict,True,
bear,neighbor,polar bear,"a close-up of a polar bear in soft daylight, in a serene setting",,strict,True,
bear,neighbor,polar bear,"a detailed image of a polar bear, in a serene setting",,strict,True,
bear,neighbor,polar bear,"a high-resolution photograph of a polar bear in the wild, in a serene setting",,strict,True,
bear,neighbor,polar bear,"a detailed image of a polar bear, with cinematic framing",,strict,True,
bear,neighbor,polar bear,"a polar bear under warm afternoon light, in crisp detail",,strict,True,
bear,neighbor,polar bear,"a photo of a polar bear in a natural setting, in a serene setting",,strict,True,
bear,neighbor,polar bear,"a documentary-style photo of a polar bear, in a serene setting",,strict,True,
bear,neighbor,polar bear,"a realistic polar bear standing outdoors, in crisp detail",,strict,True,
bear,neighbor,polar bear,"a polar bear under warm afternoon light, with cinematic framing",,strict,True,
bear,neighbor,polar bear,"a polar bear moving through its environment, with natural lighting",,strict,True,
bear,neighbor,koala,"a koala under warm afternoon light, with natural lighting",,strict,True,
bear,neighbor,koala,"a close-up of a koala in soft daylight, with natural lighting",,strict,True,
bear,neighbor,koala,"a detailed image of a koala, under overcast skies",,strict,True,
bear,neighbor,koala,"a sharply focused koala with a blurred background, in crisp detail",,strict,True,
bear,neighbor,koala,"a koala under warm afternoon light, in crisp detail",,strict,True,
bear,neighbor,koala,"a realistic koala standing outdoors, with natural lighting",,strict,True,
bear,neighbor,koala,"a koala moving through its environment, in crisp detail",,strict,True,
bear,neighbor,koala,"a photo of a koala in a natural setting, with natural lighting",,strict,True,
bear,neighbor,koala,"a high-resolution photograph of a koala in the wild, in a serene setting",,strict,True,
bear,neighbor,koala,"a documentary-style photo of a koala, with cinematic framing",,strict,True,
bear,neighbor,koala,"a realistic koala standing outdoors, with cinematic framing",,strict,True,
bear,neighbor,koala,"a koala under warm afternoon light, under overcast skies",,strict,True,
bear,neighbor,koala,"a detailed image of a koala, with cinematic framing",,strict,True,
bear,neighbor,koala,"a realistic koala standing outdoors, under overcast skies",,strict,True,
bear,neighbor,koala,"a documentary-style photo of a koala, in crisp detail",,strict,True,
bear,neighbor,koala,"a photo of a koala in a natural setting, with cinematic framing",,strict,True,
bear,neighbor,koala,"a photo of a koala in a natural setting, in a serene setting",,strict,True,
bear,neighbor,koala,"a close-up of a koala in soft daylight, with cinematic framing",,strict,True,
bear,neighbor,koala,"a detailed image of a koala, with natural lighting",,strict,True,
bear,neighbor,koala,"a high-resolution photograph of a koala in the wild, with natural lighting",,strict,True,
bear,neighbor,cub,"a realistic cub standing outdoors, with natural lighting",,strict,True,
bear,neighbor,cub,"a detailed image of a cub, under overcast skies",,strict,True,
bear,neighbor,cub,"a cub under warm afternoon light, under overcast skies",,strict,True,
bear,neighbor,cub,"a close-up of a cub in soft daylight, in a serene setting",,strict,True,
bear,neighbor,cub,"a high-resolution photograph of a cub in the wild, with cinematic framing",,strict,True,
bear,neighbor,cub,"a cub under warm afternoon light, in crisp detail",,strict,True,
bear,neighbor,cub,"a cub moving through its environment, with natural lighting",,strict,True,
bear,neighbor,cub,"a close-up of a cub in soft daylight, in crisp detail",,strict,True,
bear,neighbor,cub,"a cub under warm afternoon light, with natural lighting",,strict,True,
bear,neighbor,cub,"a cub near water at sunset, with natural lighting",,strict,True,
bear,neighbor,cub,"a documentary-style photo of a cub, with natural lighting",,strict,True,
bear,neighbor,cub,"a high-resolution photograph of a cub in the wild, in crisp detail",,strict,True,
bear,neighbor,cub,"a photo of a cub in a natural setting, with natural lighting",,strict,True,
bear,neighbor,cub,"a sharply focused cub with a blurred background, in a serene setting",,strict,True,
bear,neighbor,cub,"a close-up of a cub in soft daylight, with natural lighting",,strict,True,
bear,neighbor,cub,"a documentary-style photo of a cub, with cinematic framing",,strict,True,
bear,neighbor,cub,"a sharply focused cub with a blurred background, under overcast skies",,strict,True,
bear,neighbor,cub,"a realistic cub standing outdoors, under overcast skies",,strict,True,
bear,neighbor,cub,"a high-resolution photograph of a cub in the wild, with natural lighting",,strict,True,
bear,neighbor,cub,"a sharply focused cub with a blurred background, in crisp detail",,strict,True,
bear,control,jellyfish,"a close-up of a jellyfish in soft daylight, under overcast skies",,strict,True,
bear,control,jellyfish,"a jellyfish under warm afternoon light, under overcast skies",,strict,True,
bear,control,jellyfish,"a realistic jellyfish standing outdoors, in a serene setting",,strict,True,
bear,control,jellyfish,"a photo of a jellyfish in a natural setting, in crisp detail",,strict,True,
bear,control,jellyfish,"a jellyfish under warm afternoon light, with cinematic framing",,strict,True,
bear,control,jellyfish,"a jellyfish near water at sunset, under overcast skies",,strict,True,
bear,control,jellyfish,"a documentary-style photo of a jellyfish, under overcast skies",,strict,True,
bear,control,jellyfish,"a documentary-style photo of a jellyfish, with natural lighting",,strict,True,
bear,control,jellyfish,"a jellyfish near water at sunset, in crisp detail",,strict,True,
bear,control,jellyfish,"a detailed image of a jellyfish, in a serene setting",,strict,True,
bear,control,jellyfish,"a jellyfish moving through its environment, with cinematic framing",,strict,True,
bear,control,jellyfish,"a sharply focused jellyfish with a blurred background, under overcast skies",,strict,True,
bear,control,jellyfish,"a close-up of a jellyfish in soft daylight, with natural lighting",,strict,True,
bear,control,jellyfish,"a jellyfish near water at sunset, with natural lighting",,strict,True,
bear,control,jellyfish,"a high-resolution photograph of a jellyfish in the wild, under overcast skies",,strict,True,
bear,control,jellyfish,"a detailed image of a jellyfish, in crisp detail",,strict,True,
bear,control,jellyfish,"a documentary-style photo of a jellyfish, in crisp detail",,strict,True,
bear,control,jellyfish,"a detailed image of a jellyfish, with cinematic framing",,strict,True,
bear,control,jellyfish,"a realistic jellyfish standing outdoors, in crisp detail",,strict,True,
bear,control,jellyfish,"a jellyfish moving through its environment, under overcast skies",,strict,True,
bear,control,police car,"a police car moving through its environment, in crisp detail",,strict,True,
bear,control,police car,"a documentary-style photo of a police car, with cinematic framing",,strict,True,
bear,control,police car,"a high-resolution photograph of a police car in the wild, in crisp detail",,strict,True,
bear,control,police car,"a detailed image of a police car, in crisp detail",,strict,True,
bear,control,police car,"a detailed image of a police car, in a serene setting",,strict,True,
bear,control,police car,"a realistic police car standing outdoors, in a serene setting",,strict,True,
bear,control,police car,"a police car moving through its environment, under overcast skies",,strict,True,
bear,control,police car,"a documentary-style photo of a police car, in a serene setting",,strict,True,
bear,control,police car,"a close-up of a police car in soft daylight, in crisp detail",,strict,True,
bear,control,police car,"a high-resolution photograph of a police car in the wild, with cinematic framing",,strict,True,
bear,control,police car,"a close-up of a police car in soft daylight, with cinematic framing",,strict,True,
bear,control,police car,"a sharply focused police car with a blurred background, with cinematic framing",,strict,True,
bear,control,police car,"a police car near water at sunset, in a serene setting",,strict,True,
bear,control,police car,"a sharply focused police car with a blurred background, in a serene setting",,strict,True,
bear,control,police car,"a police car under warm afternoon light, in crisp detail",,strict,True,
bear,control,police car,"a close-up of a police car in soft daylight, with natural lighting",,strict,True,
bear,control,police car,"a police car moving through its environment, with natural lighting",,strict,True,
bear,control,police car,"a realistic police car standing outdoors, under overcast skies",,strict,True,
bear,control,police car,"a police car under warm afternoon light, in a serene setting",,strict,True,
bear,control,police car,"a documentary-style photo of a police car, in crisp detail",,strict,True,
bear,control,cactus,"a cactus near water at sunset, in a serene setting",,strict,True,
bear,control,cactus,"a close-up of a cactus in soft daylight, with cinematic framing",,strict,True,
bear,control,cactus,"a detailed image of a cactus, in a serene setting",,strict,True,
bear,control,cactus,"a detailed image of a cactus, under overcast skies",,strict,True,
bear,control,cactus,"a cactus under warm afternoon light, under overcast skies",,strict,True,
bear,control,cactus,"a close-up of a cactus in soft daylight, in a serene setting",,strict,True,
bear,control,cactus,"a sharply focused cactus with a blurred background, with natural lighting",,strict,True,
bear,control,cactus,"a cactus moving through its environment, with cinematic framing",,strict,True,
bear,control,cactus,"a cactus near water at sunset, with natural lighting",,strict,True,
bear,control,cactus,"a realistic cactus standing outdoors, in crisp detail",,strict,True,
bear,control,cactus,"a photo of a cactus in a natural setting, in a serene setting",,strict,True,
bear,control,cactus,"a cactus near water at sunset, with cinematic framing",,strict,True,
bear,control,cactus,"a sharply focused cactus with a blurred background, in a serene setting",,strict,True,
bear,control,cactus,"a cactus under warm afternoon light, in a serene setting",,strict,True,
bear,control,cactus,"a close-up of a cactus in soft daylight, under overcast skies",,strict,True,
bear,control,cactus,"a cactus near water at sunset, in crisp detail",,strict,True,
bear,control,cactus,"a cactus under warm afternoon light, with natural lighting",,strict,True,
bear,control,cactus,"a photo of a cactus in a natural setting, under overcast skies",,strict,True,
bear,control,cactus,"a detailed image of a cactus, with natural lighting",,strict,True,
bear,control,cactus,"a documentary-style photo of a cactus, in a serene setting",,strict,True,
bear,control,melon,a close-up of a melon in soft daylight,,strict,True,
bear,control,melon,a photo of a melon in a natural setting,,strict,True,
bear,control,melon,a melon moving through its environment,,strict,True,
bear,control,melon,a melon near water at sunset,,strict,True,
bear,control,melon,a realistic melon standing outdoors,,strict,True,
bear,control,melon,a documentary-style photo of a melon,,strict,True,
bear,control,melon,a sharply focused melon with a blurred background,,strict,True,
bear,control,melon,a high-resolution photograph of a melon in the wild,,strict,True,
bear,control,melon,a melon under warm afternoon light,,strict,True,
bear,control,melon,a detailed image of a melon,,strict,True,
bear,control,melon,a studio-quality photo of a melon,,strict,True,
bear,control,melon,a cinematic portrait of a melon,,strict,True,
bear,control,melon,a professional photograph of a melon,,strict,True,
bear,control,melon,a naturalistic depiction of a melon,,strict,True,
bear,control,melon,a photorealistic image of a melon,,strict,True,
bear,control,melon,a highly detailed view of a melon,,strict,True,
bear,control,melon,a melon in golden-hour lighting,,strict,True,
bear,control,melon,a melon under overcast daylight,,strict,True,
bear,control,melon,a melon at sunrise with soft haze,,strict,True,
bear,control,melon,a clean composition featuring a melon,,strict,True,
bear,control,airplane,a close-up of a airplane in soft daylight,,strict,True,
bear,control,airplane,a photo of a airplane in a natural setting,,strict,True,
bear,control,airplane,a airplane moving through its environment,,strict,True,
bear,control,airplane,a airplane near water at sunset,,strict,True,
bear,control,airplane,a realistic airplane standing outdoors,,strict,True,
bear,control,airplane,a documentary-style photo of a airplane,,strict,True,
bear,control,airplane,a sharply focused airplane with a blurred background,,strict,True,
bear,control,airplane,a high-resolution photograph of a airplane in the wild,,strict,True,
bear,control,airplane,a airplane under warm afternoon light,,strict,True,
bear,control,airplane,a detailed image of a airplane,,strict,True,
bear,control,airplane,a studio-quality photo of a airplane,,strict,True,
bear,control,airplane,a cinematic portrait of a airplane,,strict,True,
bear,control,airplane,a professional photograph of a airplane,,strict,True,
bear,control,airplane,a naturalistic depiction of a airplane,,strict,True,
bear,control,airplane,a photorealistic image of a airplane,,strict,True,
bear,control,airplane,a highly detailed view of a airplane,,strict,True,
bear,control,airplane,a airplane in golden-hour lighting,,strict,True,
bear,control,airplane,a airplane under overcast daylight,,strict,True,
bear,control,airplane,a airplane at sunrise with soft haze,,strict,True,
bear,control,airplane,a clean composition featuring a airplane,,strict,True,
bear,control,bicycle,a close-up of a bicycle in soft daylight,,strict,True,
bear,control,bicycle,a photo of a bicycle in a natural setting,,strict,True,
bear,control,bicycle,a bicycle moving through its environment,,strict,True,
bear,control,bicycle,a bicycle near water at sunset,,strict,True,
bear,control,bicycle,a realistic bicycle standing outdoors,,strict,True,
bear,control,bicycle,a documentary-style photo of a bicycle,,strict,True,
bear,control,bicycle,a sharply focused bicycle with a blurred background,,strict,True,
bear,control,bicycle,a high-resolution photograph of a bicycle in the wild,,strict,True,
bear,control,bicycle,a bicycle under warm afternoon light,,strict,True,
bear,control,bicycle,a detailed image of a bicycle,,strict,True,
bear,control,bicycle,a studio-quality photo of a bicycle,,strict,True,
bear,control,bicycle,a cinematic portrait of a bicycle,,strict,True,
bear,control,bicycle,a professional photograph of a bicycle,,strict,True,
bear,control,bicycle,a naturalistic depiction of a bicycle,,strict,True,
bear,control,bicycle,a photorealistic image of a bicycle,,strict,True,
bear,control,bicycle,a highly detailed view of a bicycle,,strict,True,
bear,control,bicycle,a bicycle in golden-hour lighting,,strict,True,
bear,control,bicycle,a bicycle under overcast daylight,,strict,True,
bear,control,bicycle,a bicycle at sunrise with soft haze,,strict,True,
bear,control,bicycle,a clean composition featuring a bicycle,,strict,True,
bear,control,violin,a close-up of a violin in soft daylight,,strict,True,
bear,control,violin,a photo of a violin in a natural setting,,strict,True,
bear,control,violin,a violin moving through its environment,,strict,True,
bear,control,violin,a violin near water at sunset,,strict,True,
bear,control,violin,a realistic violin standing outdoors,,strict,True,
bear,control,violin,a documentary-style photo of a violin,,strict,True,
bear,control,violin,a sharply focused violin with a blurred background,,strict,True,
bear,control,violin,a high-resolution photograph of a violin in the wild,,strict,True,
bear,control,violin,a violin under warm afternoon light,,strict,True,
bear,control,violin,a detailed image of a violin,,strict,True,
bear,control,violin,a studio-quality photo of a violin,,strict,True,
bear,control,violin,a cinematic portrait of a violin,,strict,True,
bear,control,violin,a professional photograph of a violin,,strict,True,
bear,control,violin,a naturalistic depiction of a violin,,strict,True,
bear,control,violin,a photorealistic image of a violin,,strict,True,
bear,control,violin,a highly detailed view of a violin,,strict,True,
bear,control,violin,a violin in golden-hour lighting,,strict,True,
bear,control,violin,a violin under overcast daylight,,strict,True,
bear,control,violin,a violin at sunrise with soft haze,,strict,True,
bear,control,violin,a clean composition featuring a violin,,strict,True,
bear,control,teapot,a close-up of a teapot in soft daylight,,strict,True,
bear,control,teapot,a photo of a teapot in a natural setting,,strict,True,
bear,control,teapot,a teapot moving through its environment,,strict,True,
bear,control,teapot,a teapot near water at sunset,,strict,True,
bear,control,teapot,a realistic teapot standing outdoors,,strict,True,
bear,control,teapot,a documentary-style photo of a teapot,,strict,True,
bear,control,teapot,a sharply focused teapot with a blurred background,,strict,True,
bear,control,teapot,a high-resolution photograph of a teapot in the wild,,strict,True,
bear,control,teapot,a teapot under warm afternoon light,,strict,True,
bear,control,teapot,a detailed image of a teapot,,strict,True,
bear,control,teapot,a studio-quality photo of a teapot,,strict,True,
bear,control,teapot,a cinematic portrait of a teapot,,strict,True,
bear,control,teapot,a professional photograph of a teapot,,strict,True,
bear,control,teapot,a naturalistic depiction of a teapot,,strict,True,
bear,control,teapot,a photorealistic image of a teapot,,strict,True,
bear,control,teapot,a highly detailed view of a teapot,,strict,True,
bear,control,teapot,a teapot in golden-hour lighting,,strict,True,
bear,control,teapot,a teapot under overcast daylight,,strict,True,
bear,control,teapot,a teapot at sunrise with soft haze,,strict,True,
bear,control,teapot,a clean composition featuring a teapot,,strict,True,
bear,control,lighthouse,a close-up of a lighthouse in soft daylight,,strict,True,
bear,control,lighthouse,a photo of a lighthouse in a natural setting,,strict,True,
bear,control,lighthouse,a lighthouse moving through its environment,,strict,True,
bear,control,lighthouse,a lighthouse near water at sunset,,strict,True,
bear,control,lighthouse,a realistic lighthouse standing outdoors,,strict,True,
bear,control,lighthouse,a documentary-style photo of a lighthouse,,strict,True,
bear,control,lighthouse,a sharply focused lighthouse with a blurred background,,strict,True,
bear,control,lighthouse,a high-resolution photograph of a lighthouse in the wild,,strict,True,
bear,control,lighthouse,a lighthouse under warm afternoon light,,strict,True,
bear,control,lighthouse,a detailed image of a lighthouse,,strict,True,
